Subject,Label,sd_1.EMG1,sd_2.EMG1,sd_3.EMG1,sd_1.EMG2,sd_2.EMG2,sd_3.EMG2,sd_1.EMG3,sd_2.EMG3,sd_3.EMG3,sd_1.EMG4,sd_2.EMG4,sd_3.EMG4,sd_1.ACCupperX,sd_2.ACCupperX,sd_3.ACCupperX,sd_1.ACCupperY,sd_2.ACCupperY,sd_3.ACCupperY,sd_1.ACCupperZ,sd_2.ACCupperZ,sd_3.ACCupperZ,sd_1.ACClowerX,sd_2.ACClowerX,sd_3.ACClowerX,sd_1.GoniometerY,sd_2.GoniometerY,sd_3.GoniometerY,sd_1.Goniometer,sd_2.Goniometer,sd_3.Goniometer,sd_1.GyroupperX,sd_2.GyroupperX,sd_3.GyroupperX,sd_1.GyroupperY,sd_2.GyroupperY,sd_3.GyroupperY,sd_1.GyroupperZ,sd_2.GyroupperZ,sd_3.GyroupperZ,sd_1.GyrolowerX,sd_2.GyrolowerX,sd_3.GyrolowerX,sd_1.GyrolowerY,sd_2.GyrolowerY,sd_3.GyrolowerY,sd_1.GyrolowerZ,sd_2.GyrolowerZ,sd_3.GyrolowerZ,sd_1.Airborne,sd_2.Airborne,sd_3.Airborne
Subject18,curve-left-spin-Rfirst,256.4365095,706.8782862,479.3840464,428.6187283,847.5408798,477.9604182,180.6757339,529.9947075,402.8857966,136.1113813,508.6784477,376.8902655,1138.71205,855.4475676,459.6905711,489.5092686,724.0544243,179.9503312,1278.890717,1382.76052,314.9024168,718.0801702,923.3919149,327.5463115,1179.362661,166.4750397,349.2298587,244.8943015,213.2949058,64.71791405,3583.614809,2518.45435,1017.59973,13455.84935,4594.731495,2947.197139,4982.394884,4200.230711,1181.459552,7604.222803,3448.017916,1453.564339,10089.01293,4890.776195,2236.435755,12820.61399,3937.827711,1409.042672,1003.194371,1033.101479,975.4225939
Subject18,jump-one-leg,3327.491646,4337.311864,1964.973397,5384.953922,10637.64197,4715.100969,3028.427057,5779.607693,3278.830549,4784.791972,11352.12753,6916.14228,844.8396057,4311.637896,3323.466543,1068.309119,7495.541971,3239.067149,1716.587614,8222.903692,3454.817141,668.1599313,4850.562278,2468.562768,1801.061989,2008.953863,1236.834742,525.0511931,448.3298042,239.3247846,2101.468188,4610.513393,5111.144132,4781.131749,21463.55705,21363.61398,6462.067412,17065.59654,7103.989782,3101.11397,14142.88683,8586.023503,4297.840445,20268.55297,17934.70545,5267.885796,20503.13681,7652.108012,2108.030573,6392.924656,3781.042166
Subject18,stand-to-sit,1267.522671,2559.559117,51.13063821,537.6132255,5509.839658,191.51566,198.38815,2509.588342,85.15357515,221.1163057,5145.272251,72.03445991,436.8787633,759.9579875,136.9767708,310.9941326,747.831758,84.1082949,1410.474457,479.7697219,67.19077319,364.6486485,498.7106682,98.61384832,2459.567088,656.9255076,69.82147292,609.2338702,305.8176856,91.35075758,1927.51804,682.4817167,275.7654458,2984.036147,3859.193537,913.5731752,3238.876463,4195.457979,893.6076722,1578.757403,2610.874793,1396.561881,2758.597635,1935.198252,1175.368549,2330.257293,1503.089418,1314.122662,1092.908829,914.7912906,1920.775331
Subject18,sit-to-stand,1646.04862,3035.962884,257.0940884,606.6429884,495.968453,348.6287007,253.8943738,424.3719722,574.7466832,210.2537269,489.2394117,758.5529797,284.8983313,512.0584901,107.4808189,304.3743539,414.0375459,71.62774692,142.9242886,1469.22062,143.5542158,258.477979,438.3664216,133.2578141,91.93828038,3338.763312,157.2397355,167.4450211,702.151035,49.16802225,365.1861145,1172.059033,19.62677702,816.1458576,2040.396978,2098.551196,1090.694342,4552.168365,1965.373365,1323.905331,1607.734651,1411.336963,1121.958704,3884.288246,1968.039814,1292.043849,2946.440554,2043.463498,969.7867687,1468.623929,1279.5957
Subject18,sit-to-stand,2714.490758,1046.1949,290.1477099,960.6974164,336.131473,219.4410801,347.5296723,210.4211227,93.0453937,209.5981421,575.9666999,583.1698284,343.9279307,570.1818112,100.9530357,950.225865,243.0062976,62.55817153,989.1296874,740.5971545,113.4386126,351.0417832,309.0924988,92.34602447,1169.642738,1771.701304,47.11745878,481.4537663,476.2535809,45.08156542,1130.829122,2320.123237,2.970623829,1442.456848,4240.424512,1060.295181,4586.705135,6155.171887,1279.796874,1400.364681,1711.359317,1111.717129,2625.659478,2964.765017,1505.166244,1709.031652,4148.219681,1472.669038,1573.038919,1206.335534,1470.328881
Subject18,v-cut-left-Lfirst,2624.088284,2513.537151,733.2988954,2730.774942,4676.542112,703.9742398,783.5040027,1896.746009,799.2436403,2191.451886,3466.211949,719.2265983,1613.849344,3920.547812,1657.582143,1782.363508,3744.747316,2481.368033,2781.769141,5839.075319,1673.769361,1482.142495,2981.962368,1701.973541,2462.803669,2158.050343,1626.575071,435.1128883,623.3454245,384.0756294,3955.404783,8969.66089,4475.339214,11396.86938,22232.21035,16468.46785,10552.29724,20586.26506,7307.152018,4885.533961,10486.7679,5678.954162,9323.383589,22138.21046,9125.489502,5979.760774,18615.55571,15793.31462,1502.963003,5996.251623,1925.770154
Subject18,run,1929.615806,2030.68667,2806.471063,3193.863955,2848.71995,3383.28341,1139.921525,1380.090116,1515.739676,2179.822871,1699.319922,2041.214494,1079.765187,2129.722516,2668.299546,1617.897239,3873.442782,4488.997335,3251.68321,5240.839813,5562.202131,1101.966726,1783.726969,2926.611934,1476.22054,2521.326359,2188.636434,271.7086621,741.5196436,577.702435,2870.837245,9064.29355,9800.422294,9751.251936,18332.83178,21032.35167,10554.82074,14494.42192,15769.14662,3973.792365,11303.70339,11582.94452,8879.686133,13743.23076,17203.69612,7456.699041,20506.09722,19621.93047,4107.120714,6699.004712,3792.041045
Subject18,curve-left-spin-Lfirst,359.275828,362.8600513,767.7375491,1139.005029,1007.337587,607.7728407,518.5105997,621.0953411,438.3818682,871.7046803,220.2171419,204.6320515,472.803596,640.7585284,1038.143933,200.6930618,723.7810534,1395.622824,248.35335,1482.72112,771.6262197,418.5074317,975.1526144,965.6109864,90.52567371,1237.302495,827.014027,132.3606602,299.0972592,117.6041724,1786.241844,3891.521538,3850.781908,6729.788722,12647.57452,12233.27175,1425.27028,3838.10798,3989.323298,2491.859047,3887.533451,4768.262127,3858.943912,11662.14337,9372.457735,1325.728056,6081.122367,4784.16925,881.2881218,926.9603481,1630.601196
Subject18,curve-right-spin-Rfirst,342.1819944,705.8030801,367.5955032,670.5361015,383.6683493,577.8833474,282.7535272,162.0029531,141.4520137,364.3894169,204.5517177,319.9571555,931.9277072,730.4102823,412.1249276,498.7664423,474.7528825,135.1735147,772.2498821,690.6758649,191.9714112,904.2088402,604.7829883,388.8357096,803.4295841,200.7490481,46.27902611,128.0821167,121.1345458,32.05568753,2229.744552,2137.002819,992.7719488,7299.76054,6117.531408,3108.619772,3803.343015,1991.750968,647.7536222,3538.887589,1874.714846,2013.511982,6537.0146,6875.013675,3345.644834,3020.979536,2485.387906,1303.627899,1428.188422,936.3073243,933.2265119
Subject18,curve-right-step,630.0592747,925.0752239,854.2737859,1405.109312,998.0295155,844.742034,726.2303873,719.2198713,736.8178238,1076.428049,638.7498585,531.3218185,1136.315082,1686.301846,1161.770356,1322.334733,1894.968394,1560.702124,1833.944094,2379.764389,1554.804899,1037.182969,1214.889261,1381.488836,2290.69942,2466.413776,2723.213184,614.6572695,717.1482926,695.4022973,5621.608285,6427.126924,3860.051118,10201.59216,13922.83496,10964.67168,7767.72804,10652.74004,11032.96061,9711.506848,11183.6826,4795.426103,8099.011634,10764.36595,9411.277131,13904.22688,16580.75401,11346.15398,2656.453015,2966.352731,1657.672187
Subject18,curve-right-spin-Lfirst,1091.614746,1455.394355,368.4866483,475.4699111,916.4159914,483.2162515,331.9723805,592.7720846,269.3882735,615.0779205,340.0941329,396.9915163,349.4120152,999.6063632,808.8858923,253.6977331,578.3675065,658.0270326,457.0129049,1196.012526,539.6415755,331.2981481,884.7872333,553.685202,127.6975864,1026.110619,967.3366382,43.32623714,141.1680489,194.4129979,1476.166254,2563.431888,2711.58642,5541.652341,13193.75104,8263.060241,2830.895912,8718.966111,2764.877739,1455.614798,4020.311755,3041.820247,3232.706304,8234.41093,5444.377253,1783.233847,7846.745056,6998.267885,964.959602,750.0299685,900.673969
Subject18,curve-right-spin-Lfirst,750.2499113,1533.193975,672.0215057,686.7317898,998.5897862,372.579935,430.3325587,719.5825131,454.6117112,572.466944,322.2835792,384.1781888,426.3385469,1148.857869,834.2172103,198.005812,508.1045994,613.213109,445.7941883,1136.775997,667.8427784,360.9335464,1016.748446,655.5190984,344.1136985,760.7764202,1096.529191,57.0366035,113.163703,103.5114135,931.9636884,3247.808208,1961.331177,4343.554721,12730.96624,11532.00574,891.551964,7182.275258,3376.435817,1927.34396,2752.854912,3524.699185,4482.214528,5540.02438,7236.962761,1970.925623,3895.399217,8722.891096,1199.071469,1442.850353,922.4101276
Subject18,walk,722.598615,865.9496548,673.9804432,747.9386885,632.3173607,1128.507949,416.4537565,535.9064104,628.3850184,698.0936573,518.3276824,741.1006047,1082.352016,1190.607163,1251.350451,1064.439182,1616.966767,1137.347497,1787.617031,2405.446065,1759.503223,919.7787814,1160.630778,1142.133796,2541.879564,2664.012898,2575.117995,500.1101748,419.3970773,446.8865193,3421.716059,4004.141836,2590.90443,9980.643788,14651.29149,11502.70442,6552.279603,10532.86619,9420.734668,6618.37106,10275.84607,4713.708141,7577.596575,10567.7028,9631.351007,12280.20875,16239.4589,10251.06356,2924.582754,1923.022869,1431.204301
Subject18,curve-right-spin-Rfirst,330.1135644,846.402442,621.1945986,653.0849331,517.9031092,251.353926,311.1680315,233.4049624,150.8796648,394.9524843,163.4859303,190.3825334,998.4320217,536.2635538,294.3659361,492.0685043,529.1033164,171.6033977,979.2263564,942.3489825,329.0952591,939.7463476,499.1996611,267.9023896,1207.191411,573.7311485,62.45947912,103.3085155,251.5039559,157.308138,1649.969594,2192.876885,907.2956402,7401.542668,10367.3786,3254.616598,5749.208687,2445.57145,694.2534134,2792.831218,4040.471266,1574.915374,4941.720084,7563.713467,3189.535886,4995.424671,3562.565246,1341.797044,871.2705214,1386.466305,1502.446631
Subject18,curve-left-spin-Lfirst,361.7029673,337.298596,612.8651767,1033.935979,890.950065,434.4298048,511.9033786,552.8278603,454.3971537,791.0535367,514.7354094,225.4146069,564.7472718,752.9662759,1125.844288,165.2476751,756.3279834,780.6918843,227.4637498,1383.330716,524.3745156,435.8566007,890.61167,868.3201228,137.8975549,1248.754354,751.9440058,110.4605892,283.8240597,106.0124736,1356.977746,4063.458651,3171.12142,5124.321888,12092.93258,10733.00725,1057.178184,5149.485828,3288.018796,2436.505584,2767.447458,5716.925728,3291.121916,9880.515286,10091.48509,1143.218072,6671.826323,4350.444395,930.2318207,1955.998877,1873.970189
Subject18,stair-up,3051.029705,3328.090058,3426.690512,3934.952477,4802.269048,4199.100243,1836.385524,1835.936734,2013.049969,2651.769147,4039.647169,2875.494976,1145.373616,1066.015764,817.9687329,1775.037657,2247.098368,1432.731134,1351.89484,2088.456215,2240.352756,1128.333256,1639.744483,1195.585566,2920.584934,2242.059729,2625.177176,1094.585966,860.2976321,901.6313366,3118.934452,3245.918239,2683.251805,8329.468798,9798.048106,8344.828212,9095.604115,11346.58362,9808.528384,4423.525314,5431.476494,3737.310414,7237.557249,9793.148636,7195.438964,7607.892964,9638.211002,9912.110641,9000.610198,4660.606511,4709.168777
Subject18,stair-down,4323.606453,7114.970927,5086.296239,4896.401286,8194.835059,6748.823237,3651.948448,5738.577485,3485.725989,2558.553131,5622.511826,5049.99447,718.9599076,1904.371486,1952.67288,2003.794752,3825.47943,3095.978983,1508.201423,3665.165522,3159.700781,769.6168183,2144.4036,1912.673428,2681.886337,1872.724096,2435.246254,911.2730976,789.4158373,857.2429406,2076.528387,5263.56107,5825.959729,7878.259704,16873.54918,14495.94122,5779.380423,8880.50849,8589.816059,4996.103359,8074.361537,6559.030502,4656.476666,9776.304251,10248.02657,11835.94864,15619.16242,14382.10776,2807.925636,4278.460726,4842.536929
Subject18,lateral-shuffle-right,1723.013228,1918.720838,960.1452912,1411.966764,1692.354939,1412.500686,544.0498293,1076.150843,650.5084893,1630.420277,1885.082172,1090.463083,2417.041834,3684.163598,2444.100994,2331.659739,3939.22204,2741.949867,2072.048307,4320.944056,1283.495597,2255.357552,3629.288711,2539.556261,1196.227986,1192.34707,799.632619,586.1148773,372.8562417,327.2654725,7336.114948,16005.96195,8808.419938,14045.24142,22993.67677,12870.60368,7883.116164,14184.83996,6451.283161,11770.2137,19201.1632,10975.00057,15082.56262,19794.42346,13884.78183,7967.558075,13364.21457,6954.649002,3659.590406,7567.185986,3046.778617
Subject18,stand,75.12832683,82.42453383,90.12136892,212.7766364,369.6652618,228.2071386,575.779101,619.7658212,382.3656557,604.4072158,725.3443994,507.1827285,22.41123337,105.0150757,304.9970007,26.22885274,80.28379674,150.0246267,40.17408927,139.4238508,149.8089989,22.56285553,66.3895225,171.1221032,24.28326618,109.4243903,61.95346789,32.15177339,46.26025865,50.03983707,2.562455316,2.441708267,2.662271071,185.0132198,915.1719299,2585.049718,143.9021601,538.6880909,604.2916201,1289.246099,1410.644249,1653.904968,1004.844792,1216.041097,2293.727428,1138.502423,1315.3756,1214.865598,962.3196127,964.1465959,1189.280413
Subject18,v-cut-left-Rfirst,855.9103884,2743.877229,656.5509675,1899.163857,2458.237042,1397.055848,1060.566523,1302.792438,384.5173253,1783.295309,1074.94746,1023.260638,2044.634672,3267.912557,677.6060928,1617.680486,5205.943642,516.178549,2354.766337,4829.033392,866.1427803,1933.708104,1939.995077,901.857222,2522.487379,2517.719626,862.8011192,455.3076829,718.3211048,300.5216879,2991.184395,10933.74801,1478.157772,15564.02458,20163.78046,6190.243588,9707.946357,15624.3709,4598.263289,6767.627222,10827.08865,2469.798158,10843.52363,14214.06883,6176.631443,6971.616029,22172.19997,3258.015632,5658.846478,3856.357752,1202.965444
Subject18,sit-to-stand,4324.284948,739.1521869,150.7687889,3983.648251,356.6104276,238.4741964,6274.837835,162.4934574,265.3623104,5229.240393,641.8813401,576.8195159,497.1130629,186.1488025,50.75716634,908.0033262,132.9750789,38.38958071,1313.29991,697.8968398,71.70838839,450.1967797,139.8246175,69.74929582,1879.046174,1300.619322,29.13075962,475.7179129,281.0866621,36.36317111,1098.776335,2129.478575,2.85908837,1078.591813,2528.779934,726.099305,4306.381992,4675.676498,1191.018041,1673.784149,1493.647055,1210.267265,2345.86922,2426.758233,1326.987378,1997.095466,3625.446376,1143.271217,1231.872848,941.2942091,1349.752844
Subject18,jump-two-leg,59.72031822,56.51801862,99.36853506,258.0118447,204.123365,439.0864038,176.9743153,252.7036441,170.296047,358.7268606,388.0613231,711.5137469,62.90255692,40.72212157,278.7540913,79.08968091,31.41480549,356.5652058,112.1387267,59.15322716,446.5952738,89.94735758,46.39407804,200.8378827,75.79766531,26.62539382,317.2070123,45.65320891,28.6032474,51.46893018,1781.825693,222.5249319,1207.422591,521.6621718,307.7514097,1785.878521,351.0254755,179.1460217,3918.922966,1290.231034,1214.406867,1157.985657,1087.233455,983.6157967,1799.171078,1236.136377,1242.910409,1893.168924,1296.848636,1142.966628,1202.180176
Subject18,stair-up,3676.166389,2763.307513,3355.795634,4149.051788,2953.098933,3449.705085,3112.584471,939.6876537,2032.544898,3453.339452,2908.430746,3155.635064,1235.371197,1136.186014,860.8246928,2053.521642,2285.20002,1807.675043,1844.267379,1735.594669,2584.484945,1296.580104,1388.474496,1396.946243,3079.493801,2403.883696,2558.45523,1104.768942,913.5063994,920.6779949,2775.362775,3619.953921,2785.722382,9956.698606,10892.9406,10013.97868,10374.23616,11571.8742,10493.98478,5117.303991,5954.772929,4808.165095,9198.554274,11369.0163,7680.779616,9589.682967,10513.60003,10991.52023,3614.948952,5428.742681,5383.151073
Subject18,lateral-shuffle-right,2551.310145,1477.746103,675.4397504,1759.943367,1762.227806,584.3436998,937.5177016,828.0881045,491.2333308,1853.051253,1267.884817,438.2245333,3829.489354,2697.774843,989.8474124,3379.932836,3450.38661,429.4117464,4557.727523,2867.580454,614.66593,3451.657162,3228.91649,870.0595716,1252.682092,1066.532735,677.0209222,542.5456111,267.7078553,157.2255169,10299.62541,10491.85537,1865.642845,21318.63037,18180.78902,7097.383124,13843.5711,10799.01226,4080.365151,15912.8242,10394.98316,2877.29805,18534.22687,15065.72907,6143.182577,11957.09656,9895.670413,2842.533948,6397.762355,6165.891999,1794.975747
Subject18,v-cut-left-Rfirst,1283.358961,2976.264852,1067.793321,1618.023026,1619.552004,1745.056091,679.7814958,1409.93585,439.1420523,295.7739146,1004.796059,828.5660264,1523.187803,3536.111516,908.8017798,1884.705766,5199.658327,662.01257,2132.731554,4929.812022,1254.126777,1467.682949,1789.584166,985.9659145,2605.971884,2225.856176,724.8260982,650.2146016,607.2500134,145.711337,3407.45087,8093.524021,1777.021535,14052.99894,19736.81142,7058.921577,9038.547685,16926.34164,6280.816577,7878.384182,6922.851619,3214.094771,11085.69445,14330.64035,5909.643562,8771.626797,22486.06304,4481.01763,5139.165532,7004.574014,1944.944614
Subject18,v-cut-right-Lfirst,1560.461754,1634.858314,751.5232884,2384.329559,3758.724599,841.126081,757.970891,988.5132838,663.000847,1783.29614,1888.950312,993.5397529,621.5627441,2016.820706,1530.631792,937.7596831,3267.270412,1522.877818,1625.81212,3021.700514,774.1908601,442.0759636,1979.467601,2094.720922,1746.154093,1293.310076,445.7415335,441.768996,594.5066238,163.0252285,1325.928254,3440.752032,6212.603524,7729.870312,22993.0693,12484.72885,4646.478955,13791.59904,5200.706291,3951.317574,9769.733876,5974.393335,4704.932632,21134.51262,11061.51966,2832.543165,15244.50838,5398.48617,1105.997932,4103.545383,758.9232697
Subject18,v-cut-right-Rfirst,508.8294314,1728.994294,427.4364372,794.0056292,1561.132302,373.1059556,219.5099892,907.4748899,455.9336237,154.8459599,443.6087641,596.7690789,865.4216839,1793.617829,339.6994607,938.7106925,3624.025139,265.1039793,1407.384272,3716.241383,586.7886005,670.7496954,1635.604782,380.6852824,1632.059754,1096.063213,129.2176458,283.7296363,200.1944634,41.96776594,2238.511213,5996.333418,785.9891255,7383.66492,14376.40422,2122.832178,5274.928534,13289.75863,1050.060942,4845.975944,6306.096708,1999.565321,4050.181938,8047.005099,2350.402083,9984.046627,13778.84694,2233.737313,2719.843546,2187.885065,798.5252361
Subject18,stair-up,3957.965544,2906.449617,2981.36493,4147.138576,3131.288253,3375.732006,3714.333613,1731.266359,2032.057912,3274.848275,3478.035592,2739.816514,1248.860369,1079.804053,823.8185449,1780.112716,2092.31839,1352.174945,1415.841438,1627.127465,1621.55356,1257.670292,1593.65804,1226.415432,3126.234052,2259.594358,2669.900899,1202.481093,919.2615894,945.2687093,3357.136609,3028.120646,2537.669949,9984.766618,10627.08103,7901.341463,9702.185912,10564.29016,9992.195164,5742.651725,5886.53471,4943.362694,9458.667629,10318.47752,7960.565166,7534.352095,9836.416005,9059.26233,3345.606961,3730.904558,3669.069627
Subject18,jump-two-leg,84.03369764,5898.516665,4552.061051,306.9200152,6702.925419,6881.939963,137.2498827,2737.064202,4283.785296,449.4126379,9380.313936,6592.307329,392.9080002,1380.873756,1141.563122,392.2332689,1814.251863,4329.732027,1118.513146,1870.485533,1836.965467,160.1026463,1173.181921,981.2475245,758.5100874,2652.961621,3396.058941,151.0737861,931.4341516,770.0265563,792.702751,2925.857093,2298.445794,2391.448536,12964.24034,5763.774318,4760.007889,8817.507211,11769.5726,1352.621405,4728.493549,4337.409697,1870.21392,10180.69713,10575.82229,2478.864258,6584.152571,10327.17726,972.8426311,1028.223274,2328.632025
Subject18,curve-left-spin-Rfirst,391.9217598,769.1880448,591.9679885,387.2833566,956.715069,502.598155,392.3142634,529.0246562,317.3293323,717.2139931,652.2095654,670.7145128,1147.854449,1191.777858,439.2710553,1060.484812,876.2498539,177.989397,2112.912897,1048.333908,260.2104945,756.5290685,1081.081566,463.5501381,2127.989492,418.1211908,188.4945854,562.6239164,404.3759161,30.14550236,1674.638509,2080.9469,1134.651699,14769.02535,9514.540539,3461.884336,9721.283893,4859.518379,981.3871836,7890.0011,6554.477079,1803.612654,10399.45369,8013.148297,3927.037688,11675.16355,5353.114076,1272.363675,1091.294665,1040.898823,1017.234472
